uid,group,total_spent
1039870,B,0
1037830,B,0
1041846,A,0
1043932,B,0
1040957,A,0
1044887,A,0
1046377,A,0
1042151,B,0
1049845,A,0
1044989,A,0
1033363,B,0
1042340,A,0
1034853,A,0
1039638,B,0
1030601,B,0
1038836,B,0
1030397,B,0
1045939,B,0
1031991,A,0
1042258,B,0
1030302,B,0
1046311,B,0
1045590,A,0
1042585,A,0
1044444,B,0
1043117,A,0
1030883,A,0
1045442,A,0
1033594,B,0
1041124,B,0
1043877,A,0
1045868,B,0
1049374,A,0
1045318,A,0
1031422,B,0
1049532,A,0
1036804,A,0
1034681,B,0
1039000,B,0
1038710,A,0
1043311,B,0
1044797,A,0
1049020,B,0
1031970,B,0
1047456,A,0
1045467,B,0
1039940,A,0
1035079,A,0
1033761,A,0
1035944,B,0
1035144,A,0
1040941,A,0
1039954,B,0
1039764,A,0
1037154,B,0
1036024,A,0
1041427,A,0
1046755,A,0
1032101,B,0
1039878,A,0
1030527,A,0
1048850,B,0
1044573,A,0
1047418,B,0
1032438,B,0
1046581,A,333.79
1036007,A,0
1049673,A,0
1035751,B,0
1037524,A,0
1038716,B,0
1042785,B,0
1037267,B,0
1038069,A,0
1039904,A,0
1030551,A,0
1045527,A,0
1034316,A,0
1036364,B,0
1035959,B,0
1037738,B,0
1043665,B,0
1033374,A,0
1041107,B,0
1048811,A,0
1043767,B,0
1032892,A,0
1040489,B,0
1042919,B,0
1032207,B,0
1041507,A,0
1044752,B,0
1037493,B,0
1041332,A,0
1034163,A,0
1042457,A,0
1035964,A,0
1040161,B,0
1047001,A,0
1039619,A,0
1046432,B,0
1047724,B,0
1037726,B,0
1034665,B,0
1049584,A,0
1031817,B,0
1039654,A,0
1049263,A,0
1033486,B,0
1046745,B,0
1042072,B,0
1046353,A,0
1038823,B,0
1046304,A,0
1034131,B,0
1047022,B,0
1035513,B,0
1036320,A,0
1038841,A,0
1030614,A,0
1035160,B,0
1039701,B,0
1031976,A,0
1031356,A,0
1042836,B,22.26
1036977,B,0
1040433,B,0
1036826,B,0
1043773,B,0
1049520,A,0
1042101,A,0
1049815,A,0
1036693,B,88.96
1037895,B,0
1032187,A,0
1043755,A,0
1040360,A,0
1044202,B,0
1037046,A,0
1037549,B,0
1036382,A,0
1044985,A,0
1040557,B,0
1045324,B,0
1047845,B,0
1048774,B,0
1035389,A,0
1033223,B,0
1045829,B,0
1030323,A,0
1042001,B,0
1032362,A,0
1032759,A,0
1034558,B,0
1035514,A,0
1032107,A,0
1040990,A,0
1033839,B,0
1046051,A,0
1032421,A,0
1034526,B,0
1046623,A,0
1034460,B,0
1035285,A,0
1041869,B,0
1035735,A,0
1037221,B,0
1045279,B,0
1030629,B,0
1046438,A,0
1034449,A,0
1049736,B,0
1039938,B,0
1032967,B,0
1034048,B,0
1030362,B,0
1041388,B,0
1031928,A,86.56
1038106,A,0
1035767,B,0
1037442,B,0
1049205,B,0
1047222,B,0
1031249,B,0
1043237,B,0
1045153,B,0
1045864,B,0
1034522,A,0
1047252,A,0
1041908,A,0
1036905,B,0
1034412,A,0
1038003,B,0
1040655,A,0
1031517,A,0
1039264,A,0
1036018,B,0
1041096,B,0
1045051,A,0
1039948,B,0
1031531,A,0
1040837,B,0
1045373,A,0
1042427,B,0
1038282,B,176.86
1040965,A,0
1047561,B,0
1036115,B,0
1049288,B,0
1039314,B,0
1042404,B,0
1046558,B,0
1044915,A,0
1041598,A,0
1033200,A,0
1045667,B,0
1030267,A,0
1031591,A,0
1047521,B,0
1048411,A,0
1048395,A,0
1049209,B,0
1037314,A,0
1046876,B,0
1045429,A,0
1041442,A,0
1047359,B,0
1043383,B,0
1033951,B,0
1037021,A,0
1044259,B,0
1038400,A,0
1038749,B,0
1047714,A,0
1030750,A,0
1046903,A,0
1048738,A,0
1039186,A,0
1035245,B,0
1033298,B,13.93
1037736,B,0
1044112,B,0
1049745,B,0
1045881,B,0
1032270,A,0
1043697,B,0
1036266,A,0
1037079,B,0
1032282,B,0
1038586,A,0
1037472,A,0
1036360,A,0
1040715,B,0
1039132,B,0
1040969,A,0
1037148,A,0
1039126,A,0
1042671,A,0
1034226,A,0
1036217,A,0
1049009,A,140.57
1040716,B,0
1047816,A,0
1043147,A,0
1033939,B,0
1044178,A,0
1045656,A,0
1034580,A,0
1047620,A,0
1038990,A,0
1030455,A,0
1048363,B,0
1045577,B,0
1030835,A,0
1036518,A,0
1032794,B,0
1033493,B,0
1030720,B,0
1033198,A,0
1031540,B,0
1042176,B,0
1031665,A,0
1034744,B,0
1045134,A,0
1049486,B,0
1041565,B,0
1045626,B,0
1040644,B,0
1038154,B,0
1041350,B,0
1035659,A,0
1031761,A,0
1031115,B,0
1048084,A,0
1039238,A,0
1045700,B,0
1040806,A,0
1035869,A,0
1044126,B,0
1030626,A,0
1032826,A,0
1037799,B,0
1047768,A,0
1046709,B,0
1039288,A,0
1031727,A,0
1037444,B,0
1033480,A,0
1039041,B,0
1030918,B,0
1043238,A,0
1040338,B,0
1041128,B,0
1042907,B,0
1040083,A,0
1036949,B,0
1045987,A,0
1040753,A,0
1035558,B,0
1034455,B,0
1049242,B,0
1042848,A,0
1048645,B,0
1042763,A,0
1033440,B,0
1047867,B,0
1042862,A,0
1034951,B,0
1041300,A,0
1047389,A,0
1045530,A,0
1044088,A,0
1036709,A,0
1045428,A,0
1048001,A,0
1032283,A,0
1034641,A,0
1046773,B,0
1040406,A,0
1030262,A,0
1033563,A,0
1042512,A,0
1033275,B,0
1032472,A,0
1030570,B,0
1033227,A,0
1043685,A,68.07
1046090,A,0
1045650,B,0
1041291,A,0
1047116,B,0
1043336,A,0
1042078,A,0
1030644,A,0
1045248,B,0
1031192,A,0
1039374,A,0
1048711,B,0
1040792,B,0
1045497,B,0
1047070,B,0
1032957,B,0
1033601,B,0
1047435,B,0
1044391,A,0
1033595,B,0
1031084,B,0
1036778,B,0
1031590,A,0
1040835,B,0
1046923,B,0
1034684,A,0
1038382,B,0
1030781,A,0
1049869,B,0
1032160,A,0
1042449,B,0
1032741,B,0
1038719,A,0
1040779,A,0
1035594,B,0
1039845,B,0
1035080,A,0
1048824,B,0
1031826,A,0
1031106,B,0
1046652,B,0
1042877,B,0
1036069,A,0
1041044,A,0
1041656,B,0
1041517,A,0
1043144,A,0
1031974,B,0
1038733,B,125.78087961399359
1037374,A,0
1037877,A,0
1030343,A,0
1038557,A,0
1045349,A,0
1041056,A,0
1048006,B,0
1036713,A,0
1034501,A,0
1037664,A,0
1038510,B,0
1038033,A,0
1048282,B,0
1048644,B,0
1046261,B,0
1045781,B,0
1049568,A,0
1038747,A,0
1047403,A,0
1046144,A,0
1039080,B,0
1044282,A,0
1037162,B,0
1036084,B,0
1044452,B,0
1049841,A,0
1034472,A,0
1046864,A,38.836687517299
1030266,B,0
1035726,B,0
1046885,B,0
1031569,B,0
1040420,B,0
1037033,B,0
1041961,A,0
1033017,B,0
1045522,B,0
1042142,A,0
1031502,B,0
1031329,A,0
1038271,B,0
1035645,B,0
1037965,A,0
1034429,B,0
1031883,B,0
1047573,A,0
1035397,A,0
1040129,A,0
1034702,B,0
1043477,A,0
1037135,B,0
1030514,B,0
1033697,A,0
1041700,B,0
1036017,B,0
1039557,B,0
1042454,B,0
1047324,A,0
1031777,B,0
1040834,A,0
1045295,B,0
1039892,B,0
1042636,A,0
1037199,A,0
1038938,B,0
1044878,A,0
1041484,A,0
1032190,B,0
1036152,A,0
1032658,A,0
1033474,B,91.66
1032455,A,0
1031060,A,0
1036449,A,0
1032428,B,0
1047296,A,0
1035023,A,0
1046157,B,0
1044142,B,0
1048584,A,0
1040979,A,0
1046565,A,0
1036272,B,0
1049200,A,0
1032143,B,0
1034672,A,0
1049522,A,0
1042612,B,0
1037910,A,95.12
1034376,A,0
1034941,A,0
1047044,A,0
1030309,B,0
1039602,B,0
1031819,A,0
1045480,B,0
1034194,B,0
1031428,A,0
1033996,A,0
1043894,B,0
1048448,A,0
1033102,A,0
1036578,A,0
1031386,A,0
1041616,A,0
1047315,B,0
1049145,A,0
1043384,B,0
1037935,B,0
1041749,B,0
1031246,B,0
1033130,A,0
1046897,B,0
1047616,A,0
1038555,B,0
1039926,A,0
1043206,A,0
1034323,A,0
1031020,B,0
1039829,B,0
1044971,A,0
1049563,B,0
1047156,B,0
1030890,B,0
1045822,A,0
1047572,A,0
1035603,A,0
1038948,A,0
1047602,A,0
1030232,A,0
1042737,A,0
1046729,A,0
1034835,B,0
1034826,A,0
1047313,B,0
1044472,B,0
1049108,B,0
1035721,B,0
1035099,A,0
1046566,A,0
1037304,B,49.45
1030591,B,0
1036250,B,0
1038338,A,0
1048298,A,0
1031110,B,0
1037167,B,0
1032523,B,0
1031659,A,0
1034660,A,0
1037090,B,0
1033827,A,0
1038979,B,0
1038947,A,0
1030206,B,0
1030843,A,0
1032168,A,0
1048364,B,0
1040188,B,0
1043571,A,0
1034086,A,0
1046708,B,0
1040712,A,0
1042256,A,0
1035871,A,0
1036205,B,0
1048519,B,0
1041551,B,0
1049430,A,0
1036588,A,0
1039325,A,0
1049789,B,0
1035192,A,0
1031374,A,0
1046502,A,0
1042682,B,0
1030671,B,0
1040054,B,0
1049208,B,0
1033684,A,0
1036362,A,0
1040736,B,0
1048325,B,0
1042598,B,0
1041617,B,123.55
1036321,B,0
1046891,A,0
1036440,B,0
1042089,A,0
1032593,B,0
1043529,B,0
1039087,A,0
1048010,A,0
1037688,B,0
1047691,B,0
1035401,A,0
1041787,A,1659.4
1031740,B,0
1034241,B,0
1032408,A,0
1034838,B,0
1048890,B,0
1040795,B,0
1047951,A,0
1036396,A,0
1049724,B,0
1049529,A,0
1039890,B,0
1048718,B,0
1048944,A,0
1048974,B,0
1043170,A,0
1040622,A,0
1031242,B,0
1038504,A,0
1034059,A,0
1037160,B,0
1031262,B,0
1043512,A,0
1048781,A,0
1043394,A,0
1040683,A,0
1041757,A,0
1034479,B,0
1041073,B,0
1030275,A,0
1040780,A,0
1032411,A,0
1035525,B,0
1031484,A,0
1033180,A,0
1043382,A,0
1035696,A,0
1039317,A,24.93
1037818,B,0
1038288,B,0
1033280,B,0
1043521,B,0
1033027,A,0
1042630,A,0
1032765,A,0
1042843,B,0
1048767,B,0
1042452,A,0
1033111,B,0
1032396,B,0
1032608,A,98.87
1034946,B,0
1037109,B,0
1030459,A,0
1041351,A,0
1030458,B,40.97
1038616,B,0
1038843,B,0
1044120,A,0
1033890,B,0
1032817,A,0
1038198,B,0
1034384,B,0
1043933,A,0
1046674,A,0
1035185,A,0
1040983,A,0
1047814,A,0
1044029,B,0
1040383,B,0
1036602,B,0
1040854,A,0
1049668,A,0
1047377,B,0
1042413,B,0
1047793,B,30.51
1034782,A,0
1046883,B,0
1038083,B,0
1031871,A,0
1032137,B,0
1045278,A,0
1037260,B,0
1047967,A,0
1044861,A,0
1046680,A,0
1042480,A,0
1046218,A,0
1040210,B,0
1045475,A,0
1031753,A,0
1038545,B,0
1034156,B,0
1033492,B,0
1038760,A,0
1031873,B,0
1036300,A,0
1035716,B,0
1042646,A,0
1044997,A,0
1039899,B,0
1047996,A,0
1046291,A,0
1030364,B,0
1045714,A,0
1032309,B,0
1047217,A,0
1031082,A,0
1041413,B,0
1041724,B,0
1032002,A,0
1048911,B,0
1049128,B,0
1049474,B,0
1043905,B,0
1039674,B,0
1037184,A,0
1040877,B,0
1048443,A,0
1040621,B,0
1036967,B,41.53
1049014,B,0
1049692,A,0
1034262,A,0
1044979,A,0
1042758,A,0
1030203,A,0
1048446,A,0
1040171,B,0
1036521,B,0
1044091,A,0
1042296,A,0
1038615,B,0
1038988,A,0
1031040,B,0
1046799,A,0
1033176,A,0
1041569,B,0
1030639,A,0
1032890,B,0
1042246,A,0
1043822,A,0
1038093,A,0
1032692,B,0
1045499,B,0
1036694,A,0
1041428,A,0
1033116,B,0
1049551,B,0
1049659,A,447.6
1033832,A,0
1044983,B,0
1037467,B,0
1032026,B,0
1033888,A,0
1041176,B,0
1042320,A,0
1048547,A,0
1035638,B,0
1031033,A,0
1042482,A,0
1030962,B,0
1036917,A,0
1048687,A,0
1047900,A,0
1033627,B,0
1045021,A,0
1041523,B,0
1048269,B,0
1036252,A,0
1036812,A,0
1036097,A,0
1043585,A,0
1038275,B,0
1043244,A,0
1040876,A,34.78
1048521,B,0
1045361,A,0
1034922,B,0
1037720,B,0
1036773,B,0
1041370,B,0
1038190,A,0
1035006,B,0
1036691,B,0
1042751,B,0
1034531,B,0
1043863,A,0
1032202,B,0
1036983,A,0
1046881,A,0
1043603,A,0
1039683,A,0
1041159,B,0
1049307,B,0
1049951,B,0
1037498,B,0
1045837,A,0
1048278,A,0
1037697,B,0
1031900,B,0
1037311,A,0
1049413,A,0
1033729,A,0
1033591,A,0
1046230,B,0
1046155,A,0
1049946,A,0
1046225,A,0
1033538,A,0
1037032,B,0
1045979,A,0
1040773,B,0
1038919,A,0
1038391,A,0
1041702,A,0
1042596,A,0
1047399,B,0
1032535,B,0
1035656,B,0
1037539,B,0
1039090,A,0
1049695,A,0
1043872,B,0
1034152,A,0
1042349,B,0
1046545,B,0
1042230,B,0
1034992,A,0
1049886,A,0
1038771,B,0
1044637,A,0
1041014,A,0
1032617,A,0
1048196,A,0
1048357,B,0
1045946,A,0
1034560,B,0
1033751,B,0
1031143,A,0
1030669,A,0
1032894,A,0
1040743,A,0
1044349,B,0
1039535,A,0
1048387,A,0
1045523,A,0
1034680,A,0
1037458,B,0
1039441,A,0
1032093,B,0
1045610,A,0
1049216,A,0
1045368,B,0
1043407,B,151.43
1034456,A,0
1030999,A,0
1041808,B,0
1038388,B,0
1039461,A,0
1032852,B,0
1034036,A,14.62
1036105,A,0
1046583,A,0
1047740,A,0
1034741,A,0
1047338,B,0
1046208,A,0
1042024,B,0
1037231,B,0
1042048,B,0
1033031,B,0
1042776,B,0
1036136,B,0
1037040,B,0
1043001,A,0
1039095,A,0
1046776,B,0
1049246,B,0
1043823,A,0
1048589,B,0
1038524,A,47.96
1049261,B,0
1045092,A,0
1045163,B,0
1038085,B,0
1040246,A,0
1033282,B,0
1038384,A,0
1047152,A,0
1046731,A,0
1030788,B,0
1045640,B,0
1040808,A,0
1037627,B,0
1039352,A,0
1037974,B,0
1038426,A,0
1034565,B,0
1041389,A,0
1037754,B,0
1036689,B,0
1036181,A,0
1049220,A,0
1035044,A,0
1039023,A,0
1041361,B,0
1044110,B,0
1048362,A,0
1031743,B,0
1043200,A,0
1038594,B,23.77
1039218,A,0
1036072,B,0
1031750,A,0
1037550,B,0
1041304,B,0
1043770,B,0
1041221,A,0
1043418,B,0
1033831,B,83.88
1036892,B,0
1035668,B,0
1030227,A,0
1045274,B,0
1033768,B,0
1046614,B,0
1037323,A,0
1040202,A,0
1035434,A,0
1035609,A,0
1040160,B,0
1033303,B,0
1047783,B,0
1038086,B,0
1048607,A,0
1039812,A,0
1042645,B,0
1048604,B,0
1044531,B,0
1048437,A,0
1037124,B,0
1044529,B,0
1034769,B,0
1044575,A,0
1048796,B,0
1039303,A,0
1047191,B,0
1040232,B,0
1036643,A,0
1031547,A,0
1044299,A,0
1046958,A,0
1045989,A,0
1047417,B,0
1030914,B,0
1041820,B,0
1036313,A,0
1034521,A,0
1039474,B,0
1036432,B,0
1041796,A,0
1045835,B,0
1038355,B,0
1034846,B,0
1039348,B,0
1041530,B,0
1039362,B,0
1035763,A,0
1046514,A,0
1039832,B,0
1037713,A,0
1037613,B,0
1030995,A,0
1048250,B,0
1043945,A,0
1044363,B,0
1034935,B,0
1032319,B,0
1038283,B,0
1049821,A,0
1034981,B,0
1033135,B,0
1030860,B,0
1049249,A,0
1042790,A,0
1042192,B,0
1030233,A,0
1049679,A,0
1039158,A,0
1035349,A,0
1046497,B,0
1032313,A,0
1035583,B,0
1036085,A,0
1030731,A,0
1046284,B,0
1035903,A,0
1049768,A,0
1034987,A,0
1049490,A,0
1039283,A,0
1038156,B,0
1037758,A,0
1041557,A,0
1043091,B,0
1039605,A,0
1040902,A,0
1036590,A,0
1045747,B,0
1047260,A,0
1037409,A,0
1034683,A,0
1037667,A,0
1038890,B,0
1035014,A,0
1039169,B,0
1031910,A,0
1033328,A,80.88
1041062,A,0
1033695,A,0
1044570,B,0
1034916,A,0
1038049,A,0
1036863,A,0
1042606,B,0
1041678,A,0
1030811,A,0
1037914,B,0
1042804,A,0
1035615,A,0
1038512,B,0
1045126,B,0
1048869,B,0
1042641,A,0
1035690,B,0
1044869,A,0
1040330,B,0
1033869,B,0
1035359,B,0
1043043,A,89.92
1042703,A,0
1043761,B,0
1035248,B,0
1032688,B,0
1042589,A,0
1037011,A,0
1039420,B,0
1047216,A,0
1040031,A,0
1037762,B,0
1041825,A,0
1049651,A,0
1036584,A,0
1048491,A,0
1037673,A,188.8
1043975,A,54.15
1035119,A,0
1047153,A,0
1045945,A,0
1044300,A,0
1040435,B,0
1044952,A,0
1033728,A,135.82
1038517,A,0
1034745,A,0
1047791,B,0
1040977,B,0
1032851,B,0
1045387,B,0
1042779,B,0
1043912,A,0
1033817,A,0
1039585,A,0
1032951,A,0
1041407,A,0
1034184,A,0
1045676,A,0
1042950,A,0
1038701,A,0
1040102,A,0
1044758,B,0
1035464,B,0
1039625,A,0
1044678,B,0
1030531,B,0
1046286,A,18.05
1034090,A,0
1049981,B,0
1034996,B,0
1035989,A,0
1035051,B,0
1038699,B,0
1035121,A,0
1039686,A,0
1033564,A,0
1041515,B,0
1037598,B,0
1035155,B,0
1049189,B,0
1038862,A,0
1042185,B,0
1041877,A,0
1041093,B,0
1031194,A,0
1043991,B,0
1049459,A,0
1033055,A,0
1043782,B,0
1039263,A,0
1037271,B,0
1031146,A,0
1041940,B,0
1047018,B,0
1036507,A,0
1040966,A,0
1046282,B,0
1036314,A,0
1035887,A,73.25
1047973,A,0
1034499,A,0
1044114,B,0
1037651,B,0
1043814,A,0
1046214,A,0
1030457,B,0
1035680,A,0
1030895,A,0
1034122,A,0
1032498,B,0
1039868,A,0
1031788,B,0
1044995,A,0
1037246,A,0
1044030,A,0
1035951,A,0
1041329,B,0
1046759,A,0
1040823,A,0
1030540,A,0
1041366,A,0
1049576,A,0
1037743,B,0
1049493,A,0
1047536,A,0
1038502,B,0
1041121,A,0
1032930,A,0
1043712,B,0
1046379,B,55.38
1039484,B,0
1035423,A,0
1046797,B,0
1030201,B,315.79999999999995
1039423,B,0
1041092,A,0
1040084,B,0
1036210,B,0
1045012,A,0
1035366,B,0
1033259,B,0
1037243,B,91.16
1047077,A,0
1041780,B,0
1042532,B,0
1040766,A,0
1030305,A,0
1037863,B,80.82
1045034,B,0
1047577,A,0
1038068,B,0
1030561,B,0
1037823,B,0
1048704,A,0
1041602,A,0
1044019,A,0
1035432,B,0
1042778,A,0
1041225,A,0
1046495,A,0
1044675,A,0
1042281,B,0
1044806,B,0
1038358,B,0
1039885,B,0
1033188,A,0
1033156,A,0
1031557,A,0
1037527,A,0
1044240,B,0
1032046,A,0
1039505,A,0
1045214,B,0
1040864,A,0
1037051,A,0
1042967,B,0
1046949,B,0
1049396,A,48.44
1049622,B,0
1036211,B,42.32
1042269,B,0
1044099,B,0
1037215,A,184.75030255766055
1041130,A,0
1036207,B,0
1037581,A,0
1033777,B,0
1047482,B,0
1032655,A,0
1039313,A,0
1042493,B,0
1038204,B,0
1031868,A,0
1044649,A,0
1033893,A,0
1036855,A,0
1045491,A,0
1044660,B,0
1044174,A,0
1036633,B,0
1030903,A,0
1034407,A,0
1045828,A,0
1047658,B,0
1030647,B,97.33
1033726,A,0
1040518,A,0
1045800,A,0
1049649,A,0
1037191,A,0
1033077,B,0
1038051,A,61.87
1041524,A,0
1030410,A,0
1046478,A,0
1035948,B,42.03
1049230,A,0
1034814,B,0
1044499,B,0
1037702,A,0
1032033,A,0
1037445,B,0
1035758,A,0
1038182,A,0
1035613,B,0
1032778,B,0
1037511,A,0
1037232,A,0
1030537,A,0
1043049,A,0
1042970,B,0
1045183,B,0
1041405,B,19.23
1036684,A,0
1037346,A,0
1043472,B,0
1035209,A,0
1032789,B,0
1044249,B,0
1048311,A,0
1046887,B,0
1036445,B,0
1034986,B,0
1047291,B,0
1048321,B,0
1038011,A,0
1032139,A,0
1043862,B,0
1042432,A,0
1040579,B,0
1046792,B,0
1042364,A,0
1034771,B,0
1039633,B,0
1039478,B,0
1040081,B,0
1040891,A,0
1038562,A,0
1031136,A,0
1049184,A,0
1037339,A,0
1036065,B,0
1044969,B,0
1037327,A,0
1041676,A,0
1040162,B,0
1047801,B,0
1047100,B,0
1043162,A,0
1049194,B,0
1045389,A,0
1030955,A,0
1044122,B,0
1036350,A,0
1039680,A,0
1047759,B,0
1033305,A,0
1030922,A,0
1032275,A,0
1030872,B,0
1035416,B,0
1039096,B,0
1047936,A,0
1042266,A,0
1047079,A,0
1033054,A,0
1046744,A,0
1049802,B,0
1031784,A,0
1048810,A,0
1047362,B,0
1038788,B,0
1030543,A,0
1045919,B,0
1034972,B,0
1043193,A,0
1041758,B,0
1038784,B,0
1033177,A,41.32
1042897,A,0
1031104,A,0
1030145,B,0
1043503,A,0
1036514,A,0
1034696,B,0
1049232,A,0
1049779,A,0
1041055,B,0
1045937,A,0
1034303,A,0
1040479,B,0
1048190,B,0
1040486,A,0
1037833,A,0
1030646,A,0
1031317,B,0
1035996,B,0
1039465,A,0
1033936,A,0
1040639,B,0
1037335,A,0
1032823,B,51.3
1042332,B,0
1048831,A,0
1030774,B,0
1041951,B,0
1035604,A,0
1044775,B,62.53
1047985,A,0
1049846,A,0
1041323,B,0
1035732,B,0
1045988,A,0
1048996,A,0
1041275,A,0
1031475,B,0
1048636,A,0
1037322,A,0
1038855,A,0
1032715,B,0
1033799,A,0
1045031,A,0
1039551,A,0
1036361,B,0
1037464,A,0
1042926,A,0
1043231,B,0
1049473,B,142.59
1039143,B,0
1031050,B,0
1032407,A,0
1046281,A,0
1030339,A,0
1032015,A,0
1042425,B,0
1038059,A,0
1049996,A,0
1048120,B,0
1035686,A,0
1045768,A,0
1038043,A,0
1035472,B,0
1039949,B,0
1031768,B,0
1043120,B,0
1040309,B,0
1041635,A,0
1047644,A,0
1032785,B,0
1047459,B,100.72
1042113,A,0
1044012,A,0
1030467,A,0
1037568,A,0
1031283,B,0
1042203,A,0
1042381,B,0
1036592,A,0
1031290,A,0
1047687,B,0
1045927,A,0
1044268,A,0
1039078,A,0
1048095,A,0
1048368,A,0
1034691,B,0
1031577,A,0
1033286,A,0
1038424,A,0
1047346,B,0
1031916,A,0
1034097,A,0
1039111,B,0
1046772,A,0
1039124,B,0
1030236,B,0
1031572,A,0
1037363,B,0
1038810,B,0
1033342,B,0
1047931,B,0
1040707,B,0
1041485,B,0
1037558,A,0
1045223,B,0
1046087,B,0
1034299,A,0
1035674,B,0
1045788,A,10.9
1037352,A,0
1030851,A,0
1049367,A,0
1049298,A,0
1045090,A,0
1033646,A,0
1043593,A,0
1031524,A,0
1030372,A,0
1047247,B,0
1031879,A,0
1042393,B,0
1039913,A,0
1047431,B,0
1049788,A,0
1033616,B,0
1032186,B,0
1045614,A,0
1043492,B,0
1041206,A,0
1049187,B,0
1033459,A,0
1044118,B,0
1046120,B,0
1033338,B,0
1043355,A,0
1034829,B,0
1037681,B,0
1039120,B,0
1032605,B,0
1031578,A,0
1038820,A,0
1044214,B,0
1048809,A,64.38
1042626,A,0
1036093,B,0
1044003,B,0
1037348,B,0
1045870,B,0
1047323,A,0
1036358,B,0
1039775,B,0
1044188,B,0
1039337,B,0
1045563,A,0
1048315,A,0
1045357,A,0
1046364,B,0
1036951,A,0
1034435,B,0
1047846,B,0
1036925,A,0
1038761,A,0
1033219,A,0
1036763,A,0
1049647,B,0
1049087,B,0
1031349,A,0
1033764,B,0
1041634,A,0
1042855,A,0
1037023,B,0
1034498,B,0
1042194,A,0
1035687,B,0
1034791,A,0
1039886,A,0
1040174,A,0
1044322,B,0
1035842,A,0
1043038,B,0
1042234,A,0
1039848,A,0
1034633,A,0
1043408,B,0
1039601,A,0
1042013,A,0
1041614,B,0
1031844,B,0
1040131,B,0
1042615,B,0
1043185,B,0
1039565,B,0
1046307,A,0
1041340,A,0
1046884,B,0
1042835,B,0
1033441,A,0
1037798,B,0
1039663,A,0
1047279,A,0
1041764,A,0
1039647,A,0
1047312,A,0
1041697,A,0
1031742,B,0
1035637,A,0
1042250,A,0
1040728,A,0
1045460,B,0
1036273,A,0
1032711,B,0
1035554,B,0
1034970,A,0
1044491,B,0
1030357,A,0
1043017,A,0
1045244,B,0
1042288,B,0
1033288,B,0
1039047,B,0
1034895,B,0
1042782,A,0
1046241,B,0
1034694,A,0
1046067,B,0
1043683,B,0
1034755,B,0
1040039,A,30.53
1037299,B,0
1040948,B,0
1034648,A,0
1034093,A,0
1049606,A,0
1038220,B,0
1041976,A,0
1040963,A,0
1033260,A,0
1049994,A,0
1039260,B,51.39
1034618,A,0
1042747,A,0
1033235,B,0
1042642,B,0
1042289,A,0
1034085,A,0
1041927,B,0
1038708,A,0
1047525,A,0
1049300,A,0
1035020,A,0
1032780,A,0
1031182,A,0
1032768,A,0
1043906,A,0
1034796,A,0
1034126,A,0
1038393,A,0
1049052,A,0
1038221,B,0
1032802,B,0
1041594,B,0
1033265,B,0
1045207,B,0
1032873,B,0
1035039,B,0
1043552,B,0
1032035,A,0
1035139,B,0
1040407,B,0
1034956,B,0
1031003,B,0
1046602,B,0
1035559,B,0
1038144,A,22.6
1036123,B,0
1033390,B,0
1036615,A,88.61
1033533,B,0
1046915,A,0
1037503,B,0
1035178,A,0
1049226,B,0
1033073,B,0
1031085,B,0
1036258,A,0
1044757,A,0
1048637,A,0
1046934,A,0
1038364,B,0
1044034,A,0
1049726,B,0
1033560,B,0
1042882,A,0
1036033,A,0
1037787,A,0
1038727,B,0
1045608,B,0
1047223,B,0
1037647,B,0
1038226,B,0
1036452,A,138.89
1046238,A,0
1039488,B,0
1043982,B,0
1040458,B,0
1039527,A,0
1032591,A,0
1034476,B,0
1030952,A,0
1034009,B,0
1039784,A,0
1042093,B,0
1035852,A,0
1048665,A,0
1034759,A,0
1044228,B,0
1038431,A,0
1039152,B,0
1045013,A,0
1045304,B,0
1032344,B,0
1031314,A,0
1035385,A,0
1044535,B,0
1030268,A,0
1037328,B,0
1043726,B,0
1043145,A,0
1049740,B,0
1042436,A,0
1035652,B,0
1048090,B,0
1041904,A,0
1038661,A,0
1037848,B,0
1034812,B,0
1045740,B,0
1044217,A,0
1043519,A,0
1042500,B,0
1048993,B,0
1048879,A,0
1032233,B,0
1031444,B,0
1030285,B,0
1046365,B,0
1040302,B,0
1030965,A,0
1041945,B,0
1042210,B,0
1032016,A,0
1042158,A,0
1033795,A,0
1038103,A,0
1030959,A,0
1045023,A,0
1037186,A,0
1034052,A,0
1030868,A,0
1033148,A,0
1031592,A,0
1047367,A,0
1048864,A,0
1040473,A,0
1048887,A,0
1031251,B,0
1043523,B,0
1046439,B,0
1039284,B,0
1040364,A,0
1047230,A,0
1038310,B,0
1047158,B,0
1048160,B,0
1036822,B,0
1030155,B,0
1042908,B,0
1048802,B,0
1045842,B,0
1031627,B,0
1049051,B,0
1032867,B,0
1049120,A,0
1032846,B,0
1042159,A,0
1033489,B,0
1046085,B,0
1039945,A,0
1039467,A,0
1046313,A,0
1030157,A,0
1042933,A,0
1041173,A,0
1037569,B,0
1032116,B,0
1033818,A,0
1044759,B,0
1037934,B,0
1044483,B,0
1037923,A,0
1034393,B,0
1039934,A,0
1031736,B,59.24
1044994,A,0
1030331,A,0
1048592,A,0
1032959,A,0
1036894,B,0
1049934,A,0
1048231,B,0
1031400,A,0
1035505,A,0
1043471,A,0
1036962,A,0
1048797,B,0
1032958,B,0
1047769,A,0
1039964,A,0
1038833,A,0
1040790,B,0
1041037,A,0
